******************************************** REINFORCEMENT LEARNING AI LOGBOOK ********************************************
2021-02-18_18-31-28 || Version: 2


------------------------------------------- NOTES -------------------------------------------
Positive rewards for valid steps, only

------------------------------------------- GAME INFORMATION -------------------------------------------
Number of Fields: 36 || Number of Pieces Per Player: 6

        REWARDS for...
...Valid Steps: 1 || ...Milestones: 0 || ...Winning: 0 || ...Loosing: -1


------------------------------------------- SIMULATION INFORMATION -------------------------------------------
Action Space Size: 216 || State Space Size: 258048 || Q-Table Size: 55738368
Learning Rate: 0.1 || Discount Rate: 0.99
Number of Episodes: 3000000

        EXPLORATION...
...Starting Rate: 1 || ...Maximum Rate: 1 || ...Minimum Rate: 0.0000001 || ...Decay Rate: 0.0000065


------------------------------------------- STATISTICS PER 25000 EPISODES -------------------------------------------
Rewards: -0.89 || Valid Steps: 9.72 % || Milestones: 0.00 % || Wins: 0.00 % / 0 || Episodes: 0 to 25000
Rewards: 17.99 || Valid Steps: 100.00 % || Milestones: 99.91 % || Wins: 99.88 % / 24971 || Episodes: 1500000 to 1525000
Rewards: 17.99 || Valid Steps: 100.00 % || Milestones: 99.91 % || Wins: 99.89 % / 24973 || Episodes: 1525000 to 1550000
Rewards: 17.99 || Valid Steps: 100.00 % || Milestones: 99.92 % || Wins: 99.90 % / 24974 || Episodes: 1550000 to 1575000
Rewards: 17.99 || Valid Steps: 100.00 % || Milestones: 99.95 % || Wins: 99.93 % / 24983 || Episodes: 1575000 to 1600000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 99.96 % || Wins: 99.96 % / 24990 || Episodes: 1600000 to 1625000
Rewards: 17.99 || Valid Steps: 100.00 % || Milestones: 99.96 % || Wins: 99.94 % / 24985 || Episodes: 1625000 to 1650000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 99.97 % || Wins: 99.96 % / 24990 || Episodes: 1650000 to 1675000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 99.98 % || Wins: 99.98 % / 24994 || Episodes: 1675000 to 1700000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 99.96 % || Wins: 99.94 % / 24985 || Episodes: 1700000 to 1725000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 99.97 % || Wins: 99.96 % / 24991 || Episodes: 1725000 to 1750000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 99.99 % || Wins: 99.99 % / 24998 || Episodes: 1750000 to 1775000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 99.98 % || Wins: 99.97 % / 24993 || Episodes: 1775000 to 1800000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 99.98 % || Wins: 99.98 % / 24994 || Episodes: 1800000 to 1825000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 100.00 % || Wins: 100.00 % / 25000 || Episodes: 1825000 to 1850000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 99.99 % || Wins: 99.98 % / 24996 || Episodes: 1850000 to 1875000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 100.00 % || Wins: 99.99 % / 24998 || Episodes: 1875000 to 1900000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 99.99 % || Wins: 99.99 % / 24997 || Episodes: 1900000 to 1925000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 99.99 % || Wins: 99.98 % / 24996 || Episodes: 1925000 to 1950000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 99.99 % || Wins: 99.99 % / 24998 || Episodes: 1950000 to 1975000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 100.00 % || Wins: 100.00 % / 24999 || Episodes: 1975000 to 2000000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 99.99 % || Wins: 99.99 % / 24998 || Episodes: 2000000 to 2025000
Rewards: 18.00 || Valid Steps: 100.00 % || Milestones: 99.99 % || Wins: 99.98 % / 24996 || Episodes: 2025000 to 2050000
